task_name,primitive,token_budget,depth,run_num,repo,resolved,exit_status,patch_generated,failure_mode,step_count,total_tokens_consumed,total_prompt_tokens,total_completion_tokens,latency_e2e_s,latency_llm_s,mean_step_latency_s,compression_events,mean_compression_ratio,summarization_prompt_tokens,summarization_latency_s,trc_fallback_events,online_trc_clears
django__django-15525,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,76,767804,740720,27084,1500.02,646.26,8.617,5,0.44315735061617395,51044,80.335,0,0
django__django-15741,SU-partial,15000,0.7,1,django__django,True,Submitted,True,resolved,43,387884,381844,6040,267.61,250.544,5.965,0,1.0,0,0.0,0,0
django__django-15741,SU-partial,15000,0.7,2,django__django,True,Submitted,True,resolved,47,395358,389212,6146,419.13,243.993,5.304,1,0.4145689317855745,10522,12.777,0,0
django__django-15629,SU-partial,15000,0.7,1,django__django,False,,False,silent_crash,60,545643,533100,12543,1500.01,360.689,6.219,3,0.37230082345821436,34467,39.871,0,0
django__django-15629,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,70,671248,658844,12404,1500.02,349.243,5.136,2,0.45391603198773556,20240,43.274,0,0
django__django-15930,SU-partial,15000,0.7,1,django__django,False,,False,silent_crash,96,957478,942208,15270,1500.01,521.743,5.492,3,0.40491461126213757,31848,27.196,0,0
django__django-15930,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,107,1070295,1047287,23008,1500.02,690.279,6.574,4,0.4228962720251171,44035,106.499,0,0
django__django-15957,SU-partial,15000,0.7,2,django__django,False,Submitted,True,submitted_unresolved,70,660516,650110,10406,924.24,327.303,4.744,3,0.3988608500166346,32103,30.131,0,0
django__django-16667,SU-partial,15000,0.7,2,django__django,False,Submitted,True,submitted_unresolved,49,502491,485928,16563,696.83,545.94,11.142,2,0.38583823530109873,23308,11.144,0,0
django__django-15957,SU-partial,15000,0.7,1,django__django,False,,False,silent_crash,89,789908,770759,19149,1500.0,525.801,6.573,3,0.4920350922603991,31592,155.24,0,0
django__django-16667,SU-partial,15000,0.7,1,django__django,False,,False,silent_crash,84,819173,801662,17511,1500.01,575.468,6.851,3,0.4061566735463417,32865,19.863,0,0
django__django-17084,SU-partial,15000,0.7,1,django__django,False,Submitted,True,submitted_unresolved,102,1078065,1059442,18623,1053.91,405.323,4.312,4,0.5140380029058326,43358,245.081,0,0
django__django-17084,SU-partial,15000,0.7,2,django__django,False,LimitsExceeded,False,limits_exceeded,125,1232110,1213276,18834,1304.61,707.705,5.662,5,0.403638367704208,53700,35.047,0,0
sympy__sympy-12489,SU-partial,15000,0.7,2,sympy__sympy,False,Submitted,True,submitted_unresolved,28,307999,298515,9484,390.3,207.462,7.409,2,0.43965907912785507,21591,74.113,0,0
sympy__sympy-12419,SU-partial,15000,0.7,1,sympy__sympy,False,,False,silent_crash,122,1057359,1039074,18285,1500.02,565.379,4.874,4,0.41396819770714466,41214,36.957,0,0
sympy__sympy-13372,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,47,365008,358444,6564,210.04,187.543,4.077,1,0.41664134200449765,11330,8.728,0,0
sympy__sympy-12419,SU-partial,15000,0.7,2,sympy__sympy,False,,False,silent_crash,90,812541,795547,16994,1500.03,414.727,4.608,2,0.5403525229052812,20262,126.788,0,0
sympy__sympy-13372,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,46,399388,393429,5959,212.01,200.009,4.348,0,1.0,0,0.0,0,0
sympy__sympy-13647,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,51,444115,438306,5809,303.06,208.389,4.086,1,0.4218213058419244,10355,12.445,0,0
sympy__sympy-12489,SU-partial,15000,0.7,1,sympy__sympy,False,,False,silent_crash,24,260155,256264,3891,1500.02,130.725,5.447,1,0.39784690418128826,10974,3.033,0,0
sympy__sympy-13798,SU-partial,15000,0.7,2,sympy__sympy,False,Submitted,True,submitted_unresolved,36,356531,350984,5547,356.42,169.973,4.721,1,0.4440485616257588,10081,29.654,0,0
sympy__sympy-13798,SU-partial,15000,0.7,1,sympy__sympy,False,Submitted,True,submitted_unresolved,59,509450,499723,9727,392.83,344.929,6.051,1,0.39404691504041,10232,3.862,0,0
sympy__sympy-13647,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,62,468083,456059,12024,883.61,450.544,7.636,1,0.3487663911503325,11508,2.691,0,0
sympy__sympy-13878,SU-partial,15000,0.7,2,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1305912,1291407,14505,1317.23,582.775,4.662,4,0.42996657234993885,40731,51.946,0,0
sympy__sympy-13878,SU-partial,15000,0.7,1,sympy__sympy,False,,False,silent_crash,100,1055568,1042068,13500,1500.02,419.659,4.282,2,0.5564297308107256,20104,151.177,0,0
sympy__sympy-14531,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,58,543770,537732,6038,363.0,254.049,4.457,1,0.39840220024883766,10192,4.058,0,0
sympy__sympy-14248,SU-partial,15000,0.7,2,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1034604,1017731,16873,1220.48,634.016,5.072,3,0.4007623166768641,31191,18.355,0,0
sympy__sympy-14248,SU-partial,15000,0.7,1,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1228453,1204364,24089,1396.59,739.381,6.011,4,0.4531617735206859,41853,144.004,0,0
sympy__sympy-14711,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,65,437271,423125,14146,618.63,387.316,6.148,2,0.41401717665286486,20853,26.418,0,0
sympy__sympy-14531,SU-partial,15000,0.7,1,sympy__sympy,False,,False,silent_crash,16,143112,141290,1822,1500.01,70.407,4.694,0,1.0,0,0.0,0,0
sympy__sympy-15349,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,38,302881,295220,7661,304.86,209.406,5.66,1,0.37880585211546064,10528,1.439,0,0
sympy__sympy-14711,SU-partial,15000,0.7,2,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1134212,1116126,18086,835.41,531.455,4.252,3,0.41694029198690125,29903,20.965,0,0
sympy__sympy-15349,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,24,175810,168783,7027,383.36,181.428,8.247,1,0.39625738673670385,10436,8.325,0,0
sympy__sympy-16450,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,47,358287,349557,8730,301.82,214.522,4.989,1,0.38086934056707356,11697,5.498,0,0
sympy__sympy-15875,SU-partial,15000,0.7,2,sympy__sympy,False,Submitted,True,submitted_unresolved,41,317492,297774,19718,960.93,443.475,11.986,2,0.3879939603370942,22611,24.515,0,0
sympy__sympy-15875,SU-partial,15000,0.7,1,sympy__sympy,False,Submitted,True,submitted_unresolved,60,543761,519917,23844,1014.77,501.379,8.498,3,0.4493670632231696,32006,81.406,0,0
sympy__sympy-16450,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,56,527034,511412,15622,547.02,369.178,6.592,2,0.4394388799936939,20202,33.892,0,0
sympy__sympy-17139,SU-partial,15000,0.7,2,sympy__sympy,False,Submitted,True,submitted_unresolved,27,180733,175146,5587,220.6,202.869,7.803,0,1.0,0,0.0,0,0
sympy__sympy-17139,SU-partial,15000,0.7,1,sympy__sympy,False,Submitted,True,submitted_unresolved,38,283813,277445,6368,246.62,232.038,6.106,0,1.0,0,0.0,0,0
sympy__sympy-17318,SU-partial,15000,0.7,1,sympy__sympy,False,Submitted,True,submitted_unresolved,35,342038,332020,10018,396.4,200.584,6.078,1,0.6153159472039789,10111,116.149,0,0
sympy__sympy-18189,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,32,302391,294783,7608,251.24,219.488,6.859,1,0.4058344909704306,10400,15.908,0,0
sympy__sympy-18189,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,29,290922,282276,8646,283.22,167.531,5.983,1,0.6263809397045121,9763,96.999,0,0
sympy__sympy-17318,SU-partial,15000,0.7,2,sympy__sympy,False,Submitted,True,submitted_unresolved,66,616927,600589,16338,765.11,471.369,7.142,3,0.4294203393165769,30269,21.124,0,0
sympy__sympy-18199,SU-partial,15000,0.7,1,sympy__sympy,False,Submitted,True,submitted_unresolved,32,298029,288807,9222,276.62,235.756,7.367,1,0.4601470880540648,9980,30.265,0,0
sympy__sympy-18199,SU-partial,15000,0.7,2,sympy__sympy,False,Submitted,True,submitted_unresolved,58,539123,525680,13443,488.9,365.658,6.415,2,0.43550617094024247,20566,50.205,0,0
sympy__sympy-18211,SU-partial,15000,0.7,2,sympy__sympy,False,Submitted,True,submitted_unresolved,78,646497,635888,10609,396.46,359.824,4.613,2,0.41250525240766905,20372,22.777,0,0
sympy__sympy-18211,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,59,533720,526681,7039,539.86,254.246,4.309,1,0.38142703930351396,11437,14.289,0,0
sympy__sympy-19954,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,27,240135,232218,7917,235.75,176.075,6.521,1,0.4398245154531168,11234,43.299,0,0
sympy__sympy-19954,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,44,414849,405660,9189,298.13,280.089,6.366,1,0.4096988864729525,10170,4.937,0,0
sympy__sympy-19040,SU-partial,15000,0.7,1,sympy__sympy,False,,False,silent_crash,55,578726,567715,11011,1500.02,312.188,5.676,2,0.4025494635950855,21631,14.243,0,0
sympy__sympy-19040,SU-partial,15000,0.7,2,sympy__sympy,False,,False,silent_crash,52,526810,504436,22374,1500.01,623.312,12.222,3,0.43796441309162465,31934,45.966,0,0
sympy__sympy-20438,SU-partial,15000,0.7,1,sympy__sympy,False,Submitted,True,submitted_unresolved,51,477960,468940,9020,473.18,271.212,5.424,1,0.41039743337916584,10154,5.295,0,0
sympy__sympy-20438,SU-partial,15000,0.7,2,sympy__sympy,False,,False,silent_crash,107,1003582,978552,25030,1500.04,677.865,6.395,4,0.42740519151439954,41135,75.67,0,0
sympy__sympy-20916,SU-partial,15000,0.7,2,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1110600,1095446,15154,1113.85,491.065,3.96,2,0.41008401917013904,21476,26.272,0,0
sympy__sympy-20916,SU-partial,15000,0.7,1,sympy__sympy,False,,False,silent_crash,76,708785,689028,19757,1500.04,579.568,7.728,3,0.40943133840567797,31311,29.327,0,0
sympy__sympy-24213,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,19,122740,118835,3905,153.22,126.221,7.012,0,1.0,0,0.0,0,0
sympy__sympy-24213,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,37,316943,306749,10194,546.08,244.643,6.99,1,0.5318993358113461,11154,69.195,0,0
sympy__sympy-24661,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,32,268363,261993,6370,222.13,198.001,6.188,1,0.35651206907830185,10775,3.281,0,0
scikit-learn__scikit-learn-10844,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,24,161378,156451,4927,189.61,142.429,6.193,0,1.0,0,0.0,0,0
sympy__sympy-24661,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,38,350513,342654,7859,505.76,235.571,6.199,1,0.39664701547531317,11230,3.784,0,0
sympy__sympy-22456,SU-partial,15000,0.7,1,sympy__sympy,False,,False,silent_crash,101,839327,822531,16796,1500.02,510.043,5.484,3,0.3999755513545986,30916,12.278,0,0
sympy__sympy-22456,SU-partial,15000,0.7,2,sympy__sympy,False,,False,silent_crash,55,548197,525933,22264,1500.04,640.441,11.86,2,0.4186283749226478,20957,43.852,0,0
scikit-learn__scikit-learn-12585,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,28,238094,231668,6426,252.17,214.769,7.67,1,0.4309293384594989,10054,18.627,0,0
scikit-learn__scikit-learn-12585,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,31,271222,262499,8723,346.01,316.647,10.214,1,0.4077203015336626,10301,9.266,0,0
scikit-learn__scikit-learn-10844,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,26,223906,216739,7167,662.48,217.94,8.382,1,0.39716357161027727,10656,5.16,0,0
scikit-learn__scikit-learn-12682,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,87,882824,868572,14252,1500.02,457.831,5.262,4,0.4226695153735736,41260,72.977,0,0
scikit-learn__scikit-learn-12682,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,,False,silent_crash,45,501838,493816,8022,1500.03,252.508,5.611,2,0.39701381847929074,23045,34.214,0,0
scikit-learn__scikit-learn-12973,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,53,587938,575411,12527,929.91,271.715,5.127,3,0.46755251114060786,30754,72.471,0,0
scikit-learn__scikit-learn-12973,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,31,330708,318483,12225,1387.62,212.95,6.869,2,0.517330057617006,22516,160.019,0,0
scikit-learn__scikit-learn-13135,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,31,300964,295057,5907,208.99,159.825,5.156,1,0.4602540597171294,9377,7.85,0,0
scikit-learn__scikit-learn-13135,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,38,371896,366705,5191,461.42,156.317,4.114,1,0.454336147352264,9680,9.162,0,0
scikit-learn__scikit-learn-13124,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,26,245870,240045,5825,1500.04,99.466,4.521,1,0.610855000307333,9428,64.659,0,0
scikit-learn__scikit-learn-13124,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,,False,silent_crash,56,665396,648773,16623,1500.03,399.061,7.39,4,0.4998830099582646,40393,114.716,0,0
scikit-learn__scikit-learn-13142,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,57,592307,583114,9193,414.62,351.369,6.164,2,0.43489247838020084,19192,10.177,0,0
scikit-learn__scikit-learn-13142,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,79,816014,803238,12776,576.72,461.175,5.912,4,0.4321606248611803,41370,54.33,0,0
scikit-learn__scikit-learn-13439,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,31,275985,270930,5055,247.62,209.944,6.772,1,0.3997762569097131,10105,2.677,0,0
scikit-learn__scikit-learn-13439,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,47,396084,390666,5418,476.98,228.266,5.073,1,0.3951188589540412,10751,8.948,0,0
scikit-learn__scikit-learn-13496,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,53,554587,549084,5503,635.96,218.765,4.207,1,0.39284819639278556,10751,4.212,0,0
scikit-learn__scikit-learn-14053,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,54,524226,513222,11004,546.12,258.518,4.787,2,0.4217335746016145,23047,73.497,0,0
scikit-learn__scikit-learn-13496,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,76,784767,776096,8671,902.2,315.869,4.156,2,0.4094862701415983,21100,8.158,0,0
scikit-learn__scikit-learn-14053,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,80,787704,774167,13537,643.29,342.108,4.501,4,0.4306969887019612,40289,49.688,0,0
scikit-learn__scikit-learn-14141,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,19,128833,126293,2540,83.65,60.244,3.347,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14087,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,47,443586,432309,11277,761.27,254.853,5.54,2,0.4251630790856399,21171,26.995,0,0
scikit-learn__scikit-learn-14141,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,14,109134,99570,9564,498.01,279.526,23.294,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14087,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,62,492697,479584,13113,1500.03,293.519,5.061,2,0.46732929583511096,21542,65.372,0,0
scikit-learn__scikit-learn-14629,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,100,956741,938283,18458,1067.62,525.15,5.305,4,0.4448692748394433,41878,101.856,0,0
scikit-learn__scikit-learn-14629,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,,False,silent_crash,16,125539,123885,1654,1500.01,60.245,3.765,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14894,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,57,495780,487842,7938,415.45,290.745,5.101,1,0.4284882215894383,10252,16.398,0,0
scikit-learn__scikit-learn-14710,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,61,674918,663887,11031,999.73,286.879,4.781,2,0.5753417768636666,18618,159.638,0,0
scikit-learn__scikit-learn-14894,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,45,461546,453455,8091,546.92,276.765,6.15,2,0.439579486910877,20649,35.952,0,0
scikit-learn__scikit-learn-14983,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,56,497606,492167,5439,259.61,221.138,3.949,1,0.40577037085830975,10133,2.971,0,0
scikit-learn__scikit-learn-14983,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,43,374114,369322,4792,341.15,182.456,4.344,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14710,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,80,832727,820775,11952,1500.03,404.876,5.061,3,0.43563061594132746,29977,24.139,0,0
scikit-learn__scikit-learn-25102,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,45,450156,435696,14460,699.3,398.26,8.85,2,0.39395290943287414,23386,54.054,0,0
scikit-learn__scikit-learn-25102,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,37,339177,335150,4027,1500.02,141.604,3.933,1,0.40071808681156634,10592,6.174,0,0
scikit-learn__scikit-learn-25232,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,27,291626,287088,4538,1500.03,106.441,3.942,2,0.4160595479484812,21208,35.362,0,0
scikit-learn__scikit-learn-25232,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,,False,silent_crash,13,127449,125119,2330,1500.03,31.47,2.421,1,0.458110959414174,10912,29.022,0,0
scikit-learn__scikit-learn-25973,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,74,746746,737843,8903,647.41,242.725,3.419,3,0.41735523040970035,31268,41.329,0,0
scikit-learn__scikit-learn-25931,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,71,685397,673556,11841,1500.01,366.856,5.558,2,0.4559504482666997,20404,43.968,0,0
scikit-learn__scikit-learn-25931,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,,False,silent_crash,110,1061656,1037375,24281,1500.02,693.785,6.484,6,0.3974296689934646,63939,56.978,0,0
scikit-learn__scikit-learn-25973,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,99,1007891,996743,11148,842.94,316.596,3.231,3,0.42150637320940954,31026,34.491,0,0
scikit-learn__scikit-learn-26194,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,51,450590,441809,8781,432.99,312.88,6.135,1,0.40798153034300794,10614,7.726,0,0
scikit-learn__scikit-learn-26194,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,33,267114,258537,8577,471.86,265.049,8.55,1,0.41572667405620395,10422,8.119,0,0
scikit-learn__scikit-learn-9288,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,81,830238,818141,12097,1237.09,304.716,3.762,3,0.42886498912162613,31787,26.905,0,0
scikit-learn__scikit-learn-9288,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,,False,silent_crash,120,1256837,1236408,20429,1500.02,370.706,3.115,5,0.4690977906696179,51720,87.979,0,0
